step,accuracy,auroc,f1_micro,f1_macro,neg_log_loss,average_precision,balanced_accuracy,time
37,0.9643,0.9985598666666666,0.9643,0.9644067903555756,0.12307933107083235,0.9917034409945071,0.9642999999999999,0.3142848014831543
38,0.9649,0.9985571777777779,0.9649,0.9649826102614126,0.123177242893911,0.9915558878915102,0.9649000000000001,0.32529616355895996
39,0.9634,0.9986016444444445,0.9634,0.9634844307082389,0.12316345803040384,0.9918508276141409,0.9633999999999998,0.3112826347351074
40,0.9634,0.9986203444444446,0.9634,0.9634772369127352,0.12357051722287374,0.9917469881077491,0.9634,0.33434033393859863
41,0.9633,0.9986075444444443,0.9633,0.963356607352005,0.12402158310724354,0.9916953016117951,0.9632999999999999,0.3172881603240967
42,0.9623,0.9985722666666665,0.9623,0.9623975420121962,0.12776170932356587,0.9917842583274925,0.9623000000000002,0.32524538040161133
43,0.9616,0.9985298,0.9616,0.9617123780985569,0.13350535304453906,0.9914602968994839,0.9616,0.31092262268066406
44,0.9626,0.9985845444444443,0.9626,0.9626938082582628,0.13480360742465067,0.9917472586057595,0.9626000000000001,0.32529473304748535
45,0.9635,0.9986350666666665,0.9635,0.9635683552186253,0.13345212527677996,0.9919873281912631,0.9635000000000001,0.30327630043029785
46,0.9644,0.9987315777777779,0.9644,0.9644693762387261,0.1258968751376647,0.9924299869082928,0.9644,0.3287079334259033
47,0.9627,0.9986673777777778,0.9627,0.9627789174605119,0.12946801467016517,0.992246695178757,0.9627000000000001,0.3042755126953125
48,0.9638,0.998719711111111,0.9638,0.9638679112423535,0.12734550896237037,0.992443026631763,0.9638,0.32529473304748535
49,0.964,0.9987112999999999,0.964,0.9640578515407116,0.12929731295881647,0.9922895479324904,0.9640000000000001,0.30027318000793457
50,0.9639,0.9987553444444446,0.9639,0.963979900028914,0.12821293738560327,0.9925158597061333,0.9639000000000001,0.331437349319458
51,0.9644,0.9987702333333335,0.9644,0.9644898665044745,0.1302360840953645,0.9925023904956799,0.9644,0.3062784671783447
52,0.9626,0.9987205444444444,0.9626,0.9626965939822764,0.13146660239521382,0.9923287414908245,0.9625999999999999,0.33100318908691406
53,0.9635,0.9987415555555555,0.9635,0.9636002403894317,0.13038577338099552,0.9923070566246226,0.9635,0.30327534675598145
54,0.9626,0.9987620555555555,0.9626,0.9627053571059332,0.13135762517268756,0.9924107289858897,0.9626000000000001,0.3438282012939453
55,0.9637,0.9987502111111113,0.9637,0.9637827291509755,0.13195577465354066,0.9924126261179756,0.9637,0.31500744819641113
56,0.9654,0.9988242222222222,0.9654,0.9654795840582825,0.12594915345248447,0.9928506309926025,0.9654,0.3431282043457031
57,0.9649,0.9988124777777777,0.9649,0.9649711409527884,0.1265082047417904,0.9928270881251896,0.9648999999999999,0.3162879943847656
58,0.9652,0.9988031666666668,0.9652,0.9652738261016319,0.12697871465682867,0.9929078501522481,0.9652,0.3413097858428955
59,0.9662,0.9988161222222223,0.9662,0.9662816888714995,0.12432340083741836,0.9930948098383829,0.9662,0.33130717277526855
