step,accuracy,auroc,f1_micro,f1_macro,neg_log_loss,average_precision,balanced_accuracy,time
21,0.9538,0.9977837444444443,0.9538,0.9540396832622747,0.15147833200556843,0.9862249749033165,0.9538,0.31247806549072266
22,0.9562,0.9978837444444443,0.9562,0.9563708463370956,0.1458452794441027,0.9870572377399933,0.9562000000000002,0.3072783946990967
23,0.9566,0.9978251888888889,0.9566,0.9568802479784807,0.14348466721604589,0.9869268544581224,0.9565999999999999,0.3212909698486328
24,0.9574,0.9977988333333332,0.9574,0.9576437020942581,0.14349966622567945,0.987371022403303,0.9574000000000001,0.3122830390930176
25,0.9607,0.9978884666666665,0.9607,0.9609239484207441,0.13870148630639648,0.9875730442907994,0.9606999999999999,0.31528568267822266
26,0.9616,0.9980500222222222,0.9616,0.9617601066189966,0.13339718086900415,0.9885703326034934,0.9616,0.3072788715362549
27,0.9598,0.9980236333333334,0.9598,0.9599464155810373,0.13612807741838448,0.9882230275025791,0.9597999999999999,0.31139230728149414
28,0.961,0.9979588444444445,0.961,0.9611499005985227,0.13630021387569471,0.9881527169647149,0.961,0.3090977668762207
29,0.9599,0.9979463,0.9599,0.9600535251745009,0.13855476953450163,0.9882000732570757,0.9599,0.3122832775115967
30,0.9613,0.9981233222222222,0.9613,0.9614060556128059,0.1352047514106662,0.9889236507894289,0.9613000000000002,0.31028127670288086
31,0.9604,0.9980909777777777,0.9604,0.960555098303231,0.1373560577611672,0.9887940343039785,0.9604000000000001,0.32339930534362793
32,0.9609,0.9981701888888889,0.9609,0.9610764953032508,0.1380135804803646,0.9893277834026499,0.9609,0.31229257583618164
33,0.9609,0.9982517444444445,0.9609,0.9610736385626014,0.13480942438177546,0.9894950423506034,0.9609,0.31635189056396484
34,0.9611,0.9982393333333335,0.9611,0.9612783489251926,0.13395493152717272,0.9895716071387147,0.9611000000000001,0.3082857131958008
35,0.9627,0.998307011111111,0.9627,0.9628447686932672,0.13183571151876,0.9898206508731604,0.9627000000000001,0.32329392433166504
36,0.9628,0.9983210777777778,0.9628,0.9629472291503252,0.13377688430636037,0.9898513317103161,0.9628,0.321291446685791
37,0.9621,0.9984335888888889,0.9621,0.9622431725365553,0.1303563724046045,0.9902762714489155,0.9621000000000001,0.3174736499786377
38,0.9647,0.9985440999999999,0.9647,0.964820750722418,0.12377730259752776,0.9910927696858053,0.9647,0.30938100814819336
39,0.9662,0.9986625111111109,0.9662,0.9663068149402025,0.1195194029406308,0.9915833323684817,0.9662,0.31828904151916504
40,0.9643,0.9985922777777778,0.9643,0.9644403602477443,0.12369761537159561,0.9910297499533242,0.9643,0.3088560104370117
41,0.9645,0.9986013333333335,0.9645,0.9646382829360988,0.12109750356773531,0.9911642161582954,0.9644999999999999,0.31828951835632324
42,0.9657,0.9986072222222223,0.9657,0.9658061556435256,0.12118145857919727,0.9911516504545623,0.9657,0.3102912902832031
43,0.9657,0.9986317111111113,0.9657,0.9657962726183822,0.11913519013487707,0.9913323998489572,0.9657,0.3177320957183838
44,0.9663,0.9986572333333333,0.9663,0.9664197702607046,0.11798853358703366,0.9916422777140955,0.9663,0.3081166744232178
45,0.967,0.9986310444444445,0.967,0.9671194390895392,0.11912248579284494,0.9916161306758704,0.967,0.32280850410461426
46,0.9669,0.9986868888888889,0.9669,0.9670072077872826,0.11859424756492963,0.9918675615864387,0.9669000000000001,0.30413293838500977
47,0.968,0.9987518222222223,0.968,0.9680959731443556,0.11530075468599037,0.9922917512969798,0.968,0.32648134231567383
48,0.9672,0.9987501111111111,0.9672,0.9673059378100435,0.11690119100279169,0.9922985806664769,0.9671999999999998,0.3092813491821289
49,0.9694,0.9988139888888888,0.9694,0.969495743054366,0.113813479221794,0.9926446962232873,0.9693999999999999,0.32329344749450684
50,0.9683,0.9988250222222221,0.9683,0.9683974760160134,0.11295972225952136,0.9926042589523449,0.9682999999999999,0.3072793483734131
51,0.9695,0.9988703555555556,0.9695,0.9696003252688488,0.11117913486061097,0.9927862606712925,0.9694999999999998,0.33065271377563477
52,0.969,0.9989248222222222,0.969,0.9690912716498925,0.10925122790873529,0.9929815346419849,0.969,0.302274227142334
53,0.9695,0.9989252333333333,0.9695,0.9695852106990254,0.10965371934338514,0.9930408927205138,0.9695,0.3262958526611328
54,0.9704,0.9989366666666667,0.9704,0.9704859382743758,0.10973915997274314,0.9930548057402184,0.9703999999999999,0.30027127265930176
55,0.9707,0.9989862777777778,0.9707,0.9707623504546575,0.10770691721797171,0.9933807892122051,0.9706999999999999,0.3273146152496338
56,0.9698,0.9989848888888888,0.9698,0.9698676349304473,0.10847926856111047,0.9933834999042169,0.9697999999999999,0.3092823028564453
57,0.9711,0.9989899444444446,0.9711,0.9711692331491031,0.10804698418992917,0.9934972162221826,0.9711000000000001,0.37983107566833496
58,0.9718,0.9989885,0.9718,0.9718475016102796,0.10831971874684215,0.993500287250496,0.9718,0.3218550682067871
59,0.9718,0.999012211111111,0.9718,0.9718415001987386,0.10765912385323227,0.9937257485622627,0.9718,0.3293008804321289
