step,accuracy,auroc,f1_micro,f1_macro,neg_log_loss,average_precision,balanced_accuracy,time
38,0.9643,0.9985710111111112,0.9643,0.9643852617161613,0.12062501202334615,0.9911196834545443,0.9642999999999999,0.3016207218170166
39,0.9637,0.9985381888888888,0.9637,0.9637823971574931,0.12131801027309153,0.9909449376131926,0.9637,0.336763858795166
40,0.964,0.9985464333333333,0.964,0.9640805053529995,0.12203004014582096,0.9910975714681814,0.9640000000000001,0.3031165599822998
41,0.9664,0.9985495333333333,0.9664,0.9664716082709379,0.11929547933811341,0.9911379536739645,0.9663999999999999,0.326296329498291
42,0.9664,0.9986105999999999,0.9664,0.9664582234894823,0.1168560137049617,0.9914081063596463,0.9664000000000001,0.2998082637786865
43,0.9689,0.9986746555555557,0.9689,0.9689761768974542,0.11182751512050952,0.9919668125717122,0.9689,0.3413088321685791
44,0.9697,0.9987319555555556,0.9697,0.9697705823192292,0.10943830247208242,0.9923456874047563,0.9697000000000001,0.3042755126953125
45,0.97,0.998763811111111,0.97,0.9700627976235202,0.10718271530690861,0.9925562208121503,0.97,0.3343031406402588
46,0.9702,0.9988208222222223,0.9702,0.9702577480206571,0.10479792636770639,0.992837913674385,0.9702,0.30200672149658203
47,0.9707,0.9988527666666667,0.9707,0.9707485975771725,0.10497331563462182,0.9929878244645556,0.9706999999999999,0.332028865814209
48,0.9697,0.9988447333333335,0.9697,0.9697540261627502,0.10579166273313481,0.9928248764781404,0.9697000000000001,0.2988109588623047
49,0.9708,0.9988447333333331,0.9708,0.9708533340615549,0.10532565419695834,0.9930083943172672,0.9708,0.3283112049102783
50,0.9713,0.9988865888888888,0.9713,0.9713539792990918,0.10423631631567173,0.9932273645825678,0.9713,0.3363044261932373
51,0.9712,0.9988759,0.9712,0.9712348729825052,0.10662859113917682,0.9931951638037777,0.9711999999999998,0.33029961585998535
52,0.9716,0.9988951333333335,0.9716,0.9716366584089575,0.10636702026763933,0.9932068909348336,0.9716000000000001,0.32829833030700684
53,0.9718,0.9989096999999999,0.9718,0.9718506348798007,0.1069363552341813,0.9933724158366658,0.9718,0.3172874450683594
54,0.9717,0.9989029222222223,0.9717,0.9717554586555721,0.10768148184509757,0.9933182882076912,0.9717,0.33818793296813965
55,0.9712,0.9989092666666668,0.9712,0.9712465451848613,0.10708888626520666,0.9933689304229281,0.9712,0.33029961585998535
56,0.9718,0.9989302666666667,0.9718,0.9718462682691508,0.10601221008872092,0.9935082010221032,0.9718,0.34030961990356445
57,0.9716,0.9989367111111112,0.9716,0.9716341733529601,0.10705257674007691,0.9934820247611832,0.9715999999999999,0.3105778694152832
58,0.9707,0.9989499666666666,0.9707,0.970742610757257,0.10735264900284769,0.9935159774099415,0.9706999999999999,0.3305644989013672
59,0.9713,0.9989778111111111,0.9713,0.9713323942674299,0.10716766654432225,0.993712348514858,0.9713,0.30770301818847656
