step,accuracy,auroc,f1_micro,f1_macro,neg_log_loss,average_precision,balanced_accuracy,time
34,0.8961,0.9917986666666666,0.8961,0.8977413874843508,0.49490637391424297,0.9537758572367515,0.8960999999999999,0.28278183937072754
35,0.9045,0.9925685111111111,0.9045,0.9069322634675071,0.46400219484753663,0.9573846944204438,0.9045,0.279343843460083
36,0.898,0.9922415888888889,0.898,0.9008843434962912,0.45285079502805703,0.955148208134571,0.898,0.2772543430328369
37,0.8994,0.9924655444444443,0.8994,0.9022029196400603,0.43949774138285386,0.9558311171749734,0.8994,0.28325676918029785
38,0.8931,0.9923617888888889,0.8931,0.895720505998646,0.44926924263127677,0.9554845904942862,0.8931000000000001,0.28325653076171875
39,0.8944,0.9926175555555554,0.8944,0.8965533598087706,0.44670798733775263,0.9565762497097376,0.8944000000000001,0.2792532444000244
40,0.893,0.9925802888888888,0.893,0.8948738013591871,0.4490348382658439,0.9563796689002553,0.893,0.289262056350708
41,0.8887,0.9928363222222222,0.8887,0.8900301794658049,0.45095114243137857,0.9575774521136186,0.8887,0.2822561264038086
42,0.9052,0.9938511222222223,0.9052,0.9062243211196552,0.42398256665595646,0.9626392236407236,0.9052,0.2842576503753662
43,0.8831,0.9933117444444444,0.8831,0.8844943039535114,0.45155219645409544,0.9597013792571125,0.8831,0.28125524520874023
44,0.8757,0.9909317666666666,0.8757,0.8783434754394973,0.4737082435630361,0.9449048499997709,0.8757000000000001,0.28525853157043457
45,0.8786,0.9911561555555555,0.8786,0.8809156897595425,0.45729057654290156,0.9451871569966006,0.8785999999999999,0.28325653076171875
46,0.8784,0.9918832,0.8784,0.8806856179683867,0.4545012837682207,0.9484613095439617,0.8784000000000001,0.28325653076171875
47,0.8816,0.9919149222222222,0.8816,0.8837787582435048,0.44506781548655344,0.9481114127481017,0.8816,0.2827582359313965
48,0.881,0.9920045777777778,0.881,0.8828004457498624,0.4444915885603631,0.9484059863196285,0.881,0.2820005416870117
49,0.8891,0.9919568222222221,0.8891,0.8909513134699182,0.4284539860230027,0.9484015561950757,0.8891000000000002,0.2839970588684082
50,0.8746,0.9915057444444445,0.8746,0.8757015688911451,0.44742007872798606,0.9454656469794391,0.8746,0.27825212478637695
51,0.876,0.9916255888888887,0.876,0.8768607051757217,0.44541331054161765,0.9456548245472156,0.876,0.2933163642883301
52,0.8906,0.9921665888888889,0.8906,0.8917321494334537,0.4076275838447686,0.9480957331834258,0.8905999999999998,0.28125500679016113
53,0.8927,0.9921977555555557,0.8927,0.8938492825017003,0.4033762023827734,0.948075119629569,0.8927000000000002,0.2872812747955322
54,0.8965,0.9925958666666667,0.8965,0.8974638719913832,0.3742042346383232,0.9497974659264716,0.8965,0.27425146102905273
55,0.8973,0.9927396555555555,0.8973,0.8982302587119617,0.3721160824066677,0.9504618745484527,0.8972999999999999,0.27324867248535156
56,0.8946,0.9927583000000002,0.8946,0.8952124497561129,0.3734117841438752,0.9504660169275827,0.8946,0.2832958698272705
57,0.8962,0.9928976666666667,0.8962,0.8967000223572557,0.3719990060846996,0.9512971509021751,0.8962000000000001,0.2752492427825928
58,0.8937,0.9930532,0.8937,0.8937295211319685,0.3741246821756571,0.9522643957538159,0.8937000000000002,0.2772512435913086
59,0.8918,0.9927893666666666,0.8918,0.8914380072307155,0.3781386080113226,0.9513317389047549,0.8917999999999999,0.27324867248535156
