step,accuracy,auroc,f1_micro,f1_macro,neg_log_loss,average_precision,balanced_accuracy,time
37,0.9081,0.9930743222222222,0.9081,0.9079951566258402,0.4541546266833957,0.9611422699175496,0.9081000000000001,0.2872631549835205
38,0.906,0.9928209444444445,0.906,0.9056938136891034,0.46127912501894186,0.9604005372414605,0.906,0.32028722763061523
39,0.9116,0.9935428444444444,0.9116,0.9112587308097806,0.4257369837727368,0.962542329276712,0.9116,0.2922656536102295
40,0.9069,0.992957611111111,0.9069,0.9066857748509548,0.42417710844902823,0.9566323225338602,0.9068999999999999,0.31288743019104004
41,0.9027,0.9928626111111111,0.9027,0.9024403102757503,0.43004078137550095,0.9559769063269913,0.9027000000000001,0.28168559074401855
42,0.9043,0.9932135777777779,0.9043,0.9039339556102673,0.4282339482960542,0.9586268993294185,0.9042999999999999,0.31006574630737305
43,0.9026,0.9933073333333334,0.9026,0.9023193743433942,0.41531465234384096,0.9594367568305906,0.9026,0.27729082107543945
44,0.9046,0.9932723555555556,0.9046,0.9043650229709881,0.41202916869081146,0.9589210570138624,0.9046,0.3107147216796875
45,0.904,0.9932959,0.904,0.9036963306568593,0.4119299469560792,0.9588818093196257,0.9039999999999999,0.2952687740325928
46,0.9019,0.9931249444444443,0.9019,0.9014645820392755,0.4165711961721351,0.9579704520184595,0.9019,0.36232924461364746
47,0.8991,0.9927991333333335,0.8991,0.8986238966411346,0.4203678796635788,0.9567850433185289,0.8991,0.32219362258911133
48,0.9005,0.9932293333333334,0.9005,0.8999141813809404,0.41290051021177676,0.9596815167746244,0.9005000000000001,0.35031890869140625
49,0.9045,0.9935016444444444,0.9045,0.9042563825667737,0.403484072472536,0.9616246856045834,0.9045,0.2972707748413086
50,0.9122,0.9936645666666666,0.9122,0.9120264343530161,0.3856477723145913,0.962294184812037,0.9122,0.3292989730834961
51,0.9086,0.9936259111111111,0.9086,0.9087363003425937,0.38127995106831797,0.9615855310346608,0.9086000000000001,0.3072788715362549
52,0.9086,0.9936537999999999,0.9086,0.9084516523769546,0.37808201754863074,0.9619961691252129,0.9086000000000001,0.33202314376831055
53,0.9095,0.9935339666666667,0.9095,0.9091882904696371,0.3875344015359454,0.9616821226474628,0.9094999999999999,0.2849111557006836
54,0.9147,0.9944982333333334,0.9147,0.9145186582732399,0.36129763570750656,0.9670502067740561,0.9146999999999998,0.30827927589416504
55,0.9084,0.9938742222222222,0.9084,0.908482241145918,0.36814939954021586,0.9635990455175432,0.9084,0.2781789302825928
56,0.9021,0.9946381333333333,0.9021,0.9023212227521873,0.3610591817992275,0.9676465206963293,0.9021000000000001,0.30718088150024414
57,0.902,0.9945760777777778,0.902,0.9020488319026964,0.36263853838804544,0.9670907786197936,0.9020000000000001,0.2822566032409668
58,0.9114,0.9945791111111111,0.9114,0.9116713531592291,0.3499435928776183,0.9674002164566712,0.9114000000000001,0.3222925662994385
59,0.9029,0.9947719111111111,0.9029,0.9034602269688703,0.35479414743449483,0.9681125059838236,0.9029,0.2771615982055664
