step,accuracy,auroc,f1_micro,f1_macro,neg_log_loss,average_precision,balanced_accuracy,time
22,0.9589,0.9981845222222223,0.9589,0.9591914435664475,0.14023311685445325,0.9895660475949987,0.9589000000000001,0.33029913902282715
23,0.9581,0.9980686777777776,0.9581,0.9583977361536714,0.14698272949618035,0.9892001593504816,0.9581,0.321291446685791
24,0.9577,0.9980831444444445,0.9577,0.9579143902571221,0.1434864193921616,0.9894031819440909,0.9576999999999998,0.312976598739624
25,0.9574,0.9980723000000001,0.9574,0.9575917472269608,0.14164234286893093,0.9892626800819313,0.9573999999999998,0.3385298252105713
26,0.9601,0.9980882888888891,0.9601,0.960236207312614,0.13977261797405308,0.9895631599714421,0.9601,0.3092803955078125
27,0.9638,0.9983322222222222,0.9638,0.9638797309566369,0.12559680027255296,0.9906633563645972,0.9638,0.3348987102508545
28,0.9641,0.9983122666666666,0.9641,0.9642298444036127,0.12596207064209147,0.9906536453898482,0.9641,0.2972714900970459
29,0.9655,0.9984809555555556,0.9655,0.9655972014574259,0.11872442298801739,0.9910362928852072,0.9654999999999999,0.3222949504852295
30,0.9654,0.9984722555555555,0.9654,0.9655014054469973,0.11939794380347457,0.9912388942054425,0.9654,0.3012728691101074
31,0.9648,0.9984492444444444,0.9648,0.9649021120694595,0.1200466954487119,0.9910459057276684,0.9647999999999998,0.3242940902709961
32,0.9643,0.9984574666666667,0.9643,0.9643854947911972,0.12133962429368851,0.9906231465683986,0.9642999999999999,0.3042757511138916
33,0.9634,0.998484,0.9634,0.9634778908393091,0.12102860568567217,0.9908186697680534,0.9634,0.32529425621032715
34,0.9634,0.9985061444444444,0.9634,0.9634816717276122,0.11987434266322405,0.9909612843737788,0.9633999999999998,0.30163145065307617
35,0.9619,0.9984199,0.9619,0.9619482888082695,0.12483812887701193,0.9905979802980367,0.9619,0.3245236873626709
36,0.9634,0.9984676333333333,0.9634,0.9634690174176794,0.12202501625014463,0.9910446073267456,0.9634,0.29326820373535156
37,0.9639,0.9985052,0.9639,0.9639608915737838,0.12048293248048395,0.9912666032201078,0.9639,0.32829856872558594
38,0.9648,0.9985770333333335,0.9648,0.964857189582727,0.11735133524687354,0.9915858621558968,0.9648000000000001,0.29526734352111816
39,0.9653,0.9986209333333333,0.9653,0.9653558954270262,0.11586870722160945,0.9917205378974678,0.9653,0.32529497146606445
40,0.9668,0.9986697555555555,0.9668,0.9668477035431957,0.11412860360513465,0.9918769286077234,0.9667999999999999,0.29848170280456543
41,0.9674,0.9986815777777777,0.9674,0.9674665641988189,0.11389859729211817,0.9919925404422691,0.9673999999999999,0.32729673385620117
42,0.9663,0.9986814888888889,0.9663,0.9663370824687874,0.11511844618076916,0.9918011742766957,0.9663,0.294266939163208
43,0.9655,0.9986763555555556,0.9655,0.9655679903464008,0.11573292672342347,0.9919969573646681,0.9654999999999999,0.33029961585998535
44,0.9678,0.9986991333333334,0.9678,0.9678408919464487,0.11383964782190104,0.9920943748630098,0.9677999999999999,0.29593443870544434
45,0.967,0.9987175444444445,0.967,0.9670511940712906,0.11429578450515082,0.9923171272472558,0.967,0.3313028812408447
46,0.9682,0.9987321888888887,0.9682,0.9682492020499115,0.11332570285318663,0.9924040128323636,0.9682000000000001,0.30150723457336426
47,0.9684,0.9987376777777778,0.9684,0.9684488272282188,0.11297158369428818,0.9924341074150524,0.9683999999999999,0.334303617477417
48,0.9681,0.9987633888888888,0.9681,0.9681353870894818,0.11299525509823705,0.9925210084109679,0.9681000000000001,0.30527806282043457
49,0.9671,0.9987486888888888,0.9671,0.9671571381769273,0.11631541302708502,0.9924207883234534,0.9671,0.3379683494567871
50,0.9696,0.9988022222222221,0.9696,0.9696339697269988,0.11280900066018003,0.9928927202979685,0.9696,0.3232276439666748
51,0.9674,0.9987169777777778,0.9674,0.9674467439263366,0.11715663733260681,0.992536872980236,0.9673999999999999,0.32999563217163086
52,0.968,0.9987005888888889,0.968,0.9680567970421171,0.11928507987620106,0.9924180031103835,0.968,0.3333017826080322
53,0.9691,0.9986814333333335,0.9691,0.9691632218333333,0.11831797501174524,0.9924000073086467,0.9690999999999999,0.3226966857910156
54,0.9693,0.998693488888889,0.9693,0.9693447013796141,0.11799916943659666,0.9923598452412155,0.9692999999999999,0.3453350067138672
55,0.9693,0.9987802,0.9693,0.9693535009986276,0.11616054947600751,0.9927896574845869,0.9693000000000002,0.3262948989868164
56,0.9698,0.9987683222222221,0.9698,0.9698496888683856,0.11657642789142277,0.9926451768983078,0.9697999999999999,0.33498287200927734
57,0.97,0.9988125444444445,0.97,0.9700455112438127,0.11624920268575611,0.9928325664857811,0.97,0.3112821578979492
58,0.9693,0.9988065,0.9693,0.9693395430638647,0.11592282156995662,0.9927756374853802,0.9693000000000002,0.3313004970550537
59,0.9697,0.9988186888888888,0.9697,0.9697411400573752,0.11645922529712419,0.9928889284245519,0.9696999999999999,0.31603026390075684
